logP,MolecularWeight,TPSA,Chi0v,Chi1v,NumHDonors,NumHAcceptors,NumRotatableBonds,QED,SMILES,Lipophilicity
1.877,341.45500000000015,66.64,14.856823662940112,9.424982136735998,1,3,2,0.8930074844797038,CC1(CCCN1C(=O)C2=CC=CC=C2)C(=O)N3CC4CCC(C4C3)N,0.6150999999999998
2.4906000000000006,245.27799999999993,59.300000000000004,10.597675117875772,5.81931838102984,1,4,2,0.8267847108447688,CC(C)N1C2=CC=CC=C2C(=O)C(=C1O)C(=O)C,2.003100000000001
7.680420000000007,649.7580000000002,140.79,26.3651761042382,16.48286914841601,1,11,10,0.15009004275242882,CCOC1=CC=C(C=C1)C2=NN(C(=C2N=NC3=CC=C(C=C3)S(=O)(=O)NC4=NN=C(S4)C)C5=CC=CC=C5)C(=O)C6=CC=CC=C6,2.9454999999999996
0.8376000000000001,396.4030000000001,117.7,15.75314140958551,8.962714596779257,2,6,5,0.7233890126230503,COC(=O)C[C@H]1C(=O)NCCN1C(=O)C2=CC(=CC=C2)NC(=O)C3=CN=CC=C3,1.2049266666666667
1.1643000000000003,342.4210000000001,109.78,13.958527364811255,9.152137602892024,1,6,5,0.6350616911576956,CCCN1CCCN(CC1)C2=CC(=CC(=C2)S(=O)(=O)N)[N+](=O)[O-],1.3391999999999995
4.379180000000003,411.45800000000014,93.43,16.58675564653197,9.909640699349783,2,4,5,0.7124605688348223,CC1=C([C@H](NC(=O)N1C2=CC=CC(=C2)CF)C3=C(C=C(C=C3)C#N)SC)C(=O)O,1.7787433333333325
1.5367799999999994,334.177,88.83000000000001,12.13075040994187,6.948091501836623,2,5,2,0.8696037222027749,C1CN(CC1(C2=NNN=C2)O)C3=C(C=C(C=C3)Br)C#N,1.1307333333333331
3.175300000000002,284.38800000000003,50.7,12.099401373781568,7.5689782070719716,1,5,5,0.7815550737123302,CCCNC(C1=CC2=C(C=C1)N=CC=C2)C3=CSN=N3,2.1969
10.532819999999996,661.3340000000003,53.33,29.458265778972144,17.79573845384088,2,5,13,0.13158936621800343,CC1=CC=CC=C1NC(C2CCC(CC2)C(C3=CC=C(C=C3)Cl)N(C)C)C4=NC(=C(O4)NC(C)CC5=CC=CC=C5)CC6=CC=CC=C6,3.3181000000000007
2.5241999999999996,247.367,43.84,10.566401340654705,6.743923383922104,1,4,6,0.6298918886851123,C1=CC(=CC(=C1)SCCCN2C=CN=C2)CN,1.8942000000000005
0.14930000000000077,218.32199999999997,63.400000000000006,9.170253323693984,6.9041383127429246,1,3,3,0.7331222577564209,C1CC(CN(C1)CC2CC2)S(=O)(=O)N,0.2992
3.285800000000002,328.49700000000007,50.8,15.906162985573557,8.80431662430281,1,4,7,0.7790043600230107,CC(C)(C)OC(=O)N1CCCC(C1)CNCC(C)(C)CCOC,1.6788000000000003
11.553679999999995,1299.6359999999995,233.39999999999995,54.942258149862,33.10263340746084,2,10,8,0.10783364464988787,CC1=CC=C(C=C1)S(=O)[O-].CC1=CC=C(C=C1)S(=O)[O-].CC1=CC=C(C=C1)S(=O)[O-].CC1=CC=C(C=C1)S(=O)[O-].C[N+]1=CC=C(C=C1)C2=C3C=CC(=C(C4=CC=C(N4)C(=C5C=CC(=N5)C(=C6C=CC2=N6)C7=CC=[N+](C=C7)C)C8=CC=[N+](C=C8)C)C9=CC=[N+](C=C9)C)N3,2.5137666666666636
4.000320000000003,428.5540000000002,75.71000000000001,18.24374473857292,11.155937644595094,1,5,8,0.5093459243171201,CC1=CC=C(C=C1)N2[C@@H]([C@H](CCC2=O)C(=O)NCCCCC(=O)OC)C3=CC=CS3,2.7790000000000004
1.36282,355.41400000000016,83.73,14.78046878346191,8.80152722724244,1,6,5,0.8586710200784197,CC1=NN=C(O1)N2C[C@H](C[C@H]2CN(C)C(=O)NCC3CCOCC3)F,0.9573166666666669
4.055700000000003,345.2300000000001,78.3,14.389645658927977,7.287892635878065,0,4,6,0.33756197327702897,CC(=O)OC(C(C)(CC1=CC(=C(C=C1)Cl)Cl)N(C)C)N=[N+]=[N-],3.1754
4.201920000000003,246.379,38.05,11.050653806095145,6.744235365291257,2,3,4,0.7933239969961404,CC[C@@H](C1=CC=CS1)NC2=C(C=C(C=C2)N)C,2.818
4.308340000000003,410.89000000000016,85.59,16.621756711899934,9.606584124979094,1,7,4,0.5414491448636998,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)NC3=CC(=CC=C3)N4C(=NN=N4)C,2.7062304761904765
2.655500000000001,304.73300000000006,72.24,11.838867601809334,6.70368415130054,1,4,5,0.3927274912122832,C1=CC(=CC(=C1)Cl)CCNC=C2C=C(C=CC2=O)[N+](=O)[O-],1.6296000000000004
4.714440000000004,641.769,129.31,27.428974413550982,16.021568105155705,3,7,9,0.3086466072039743,CC1=CC(=CC=C1)C(=O)NC2=C(C=CC(=C2)NC(=O)C3CCN(CC3)C(C)C(=O)NC4=C(C=CC(=C4)C(=O)N5CCOCC5)C)OC,2.2965999999999993
5.751500000000004,753.0720000000001,93.83,22.191768387684448,12.010341901913405,1,5,7,0.14411191458983796,C1=CC(=CC=C1COC2=C(C=C(C=C2I)/C=N\NC(=O)C3=CC=C(C=C3)I)I)[N+](=O)[O-],2.6239
2.3867,370.28400000000016,71.84,15.030812619263878,8.286197121530536,2,5,4,0.8670917181059802,CCC1=C(N=NN1C2=CC(=CC=C2)Cl)C(=O)NC3CCCNC3.Cl,2.176583333333332
7.782620000000005,532.4630000000002,59.65,20.924349805909813,11.704551066835132,1,6,4,0.24025356947311696,CC1=CC\2=C(C=C1)OC(C/C2=N/NC3=NC(=CS3)C4=CC5=CC=CC=C5O4)C6=CC=CC=C6.Br,3.1316999999999964
2.687400000000001,426.53800000000007,66.92,17.630115922828303,11.909734301170403,0,4,4,0.7540211430016578,C1CC(N(CC1C(=O)N2CC3(C2)COC3)S(=O)(=O)C4=CC=CC=C4)C5=CC=CC=C5,2.5839833333333346
3.8918000000000017,454.8990000000001,114.94,17.43019728608313,10.365869240281913,2,8,7,0.406812836875862,C1=CC(=CC(=C1)NC(=O)C2=CC=CO2)NC(=O)CSC3=NN=NN3C4=CC=C(C=C4)Cl,2.561106666666666
6.327400000000004,331.344,0.0,13.4654925187849,8.907414984031806,0,2,6,0.5490690486582102,CCCCCCC1CC=C(S1)C2=CC=C(S2)Br,2.6750999999999983
4.823300000000005,420.9810000000001,42.01,18.691858591245108,10.52846033415477,0,4,9,0.4238104270814517,CC1(COC(N1C(=O)OCC=CCN(CC=CCCl)CC2=CC=CC=C2)(C)C)C,3.1698999999999984
2.949700000000001,169.636,12.89,6.615252962677732,4.102182443008277,0,2,0,0.5911159685433133,C1=CSC2=C(C=NC=C21)Cl,3.0708
-0.1256999999999983,532.5250000000003,193.73000000000002,21.202310897372197,11.786816041926455,6,9,4,0.28659216179552605,CNC(=O)N(C)CC1=CC(=C2C(=C1F)C[C@H]3C[C@H]4C(C(=O)C(=C([C@]4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)O,1.1858000000000002
3.9974000000000016,415.12200000000007,88.78999999999999,15.029434245072395,8.093226820897828,3,1,3,0.5233387008605096,C1=CC(=CC=C1N/C(=N/C(=NCC2=CC(=C(C=C2)Cl)Cl)N)/N)Br,2.274349999999999
2.973320000000001,290.407,50.36,13.075645125992065,7.908466719898827,2,3,9,0.6874634646936005,CCNC1=C(C=CC(=C1)C)C(=O)NCCCOCC2CC2,0.8566999999999999
7.6129000000000095,649.7840000000003,88.38000000000001,27.606100788269934,16.366569574774175,1,8,11,0.15758900769443224,CC(C)(C)OC(=O)N1C2=CC=CC=C2C=C1[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)COCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6)O,3.4106000000000005
4.733000000000004,548.7900000000004,87.15000000000002,24.477188933869424,15.34040068474317,1,6,17,0.16062784519278545,CCCC(C)N(CC=C)C(=O)C1C23CC[C@@](S2)([C@@H]([C@H]3C(=O)N1CCCCCO)C(=O)OCCCCC=C)C,2.4781083333333327
3.926600000000003,492.0410000000004,86.79,20.584364777094397,13.05452927531414,1,4,8,0.6058083320233913,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NCC2=CC=C(C=C2)C(=O)N3CCCCC3)Cl,2.308850000000001
1.8471000000000002,311.4760000000001,49.57,13.381557257314375,8.184928214173754,1,4,8,0.744480240045232,CN(CCC(=S)N)C(=O)CN(CC1=CSC=C1)C2CC2,0.7774000000000002
3.1737,313.647,85.13,10.895745773385771,5.833721566910593,1,4,3,0.5355292734979574,C1=CC(=C(C=C1C(=O)NC2=C(C=CC(=N2)Cl)[N+](=O)[O-])F)F,2.2815357142857153
9.796139999999998,737.9410000000001,101.68,32.02955813598039,19.22893991435419,3,6,18,0.060003252414302564,CCCNC(=O)OC1=CC2=C(C=C1)NC(=C2CC(C(=O)OCC3=CC=CC=C3)NCCCCC4=CC=C(C=C4)OCC5=CC=CC=C5)C6=CC(=CC(=C6)C)C,3.1274999999999995
5.4494400000000045,490.4780000000002,74.03000000000002,19.67992804742665,10.565018673427636,0,6,9,0.371620228167226,CC1=C(C(=NO1)C)COC2=C(C=C(C=C2)/C=C/C(=O)N(C)CC3=CC=CC=C3OC(F)(F)F)OC,3.1688
1.2923199999999997,365.4070000000001,102.53,14.596519866055637,9.777431805384106,1,6,5,0.8012484800656952,CC1=C(C2=CC=CC=C2N1)CC(=O)OCC(=O)O[C@H]3CCS(=O)(=O)C3,1.2072399999999994
4.170600000000003,378.47200000000004,50.800000000000004,16.72991820916398,9.227589117477619,1,4,7,0.6703781388338329,C[C@@H](C1=C(C=CC(=C1)OC)OC)NC(=O)CN(C)C2=CC3=CC=CC=C3C=C2,2.7687000000000013
1.2075999999999998,208.68899999999996,41.57,8.73109573493856,4.406539145435604,1,3,2,0.694041714440129,CNCOC(=O)N1CCCCC1.Cl,1.1135999999999995
-0.07320000000000015,209.658,74.85,7.691262567599302,5.2338961431474225,2,3,4,0.6819573165779531,C1=C(NN=C1)S(=O)(=O)NCCCl,0.5998999999999999
2.4354,298.427,92.42,13.196585307858962,8.23972198422221,3,3,10,0.5773074332497646,CCCC(CCC(=O)NC1(CCCC1)CC(=O)O)CCN,0.3989000000000001
1.9326999999999996,366.41400000000004,84.5,14.47582500333292,9.112921397783698,2,4,8,0.6994439288461363,CNC(=O)C1=CC=C(C=C1)S(=O)(=O)NCCCOC2=CC=CC=C2F,1.2215999999999991
3.4754000000000014,366.3960000000001,69.03999999999999,14.853574606703106,8.836054870916186,1,5,6,0.7252053359223486,CCOC1=NC=C(C=C1)N2C=CC(=N2)NC(=O)C3(CC3)C4=CC=CC=C4F,3.0819999999999994
3.795200000000002,301.203,29.259999999999998,11.79721077014089,6.791817278825464,1,2,4,0.8572343810163066,CC(C)N(CC1CC1)C2=CC(=C(C=C2N)F)Br,1.689380000000001
3.920200000000002,468.5560000000001,92.78,18.727955340443764,12.089560035950274,1,6,7,0.5285831207978586,COC1=CC=C(C=C1)N2C(=O)C[C@H](C2=O)SC3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC=C4,2.755958333333333
1.5368999999999997,254.35899999999998,50.28,10.708838467037333,7.130432123273134,1,6,2,0.8672543382872396,C1CCC(C1)C2=NSC(=N2)N3CCOCCN3,1.098566666666667
3.7548000000000026,257.3769999999999,25.16,11.678519762446586,7.486154568683931,1,2,4,0.8861909842458883,CC(CC1=CN(C2=CC=CC=C21)CC3CCCC3)O,1.7761999999999996
1.2152599999999996,356.3540000000001,103.79,14.965617439035485,8.078305011850073,0,6,4,0.6510931363398784,CC1=COC2=C(C3=C(C=C12)C(=C(C(=O)O3)CC(=O)N(C)CC(=O)[O-])C)C,1.4424
4.272200000000003,341.4320000000001,51.47,14.430099215865987,8.875967916863384,1,4,6,0.6803009648586257,COC(CNC(=O)C1=CC=CC=C1SC)C2=CC3=CC=CC=C3O2,2.484980952380953
4.490080000000004,416.4520000000001,62.559999999999995,16.831117159612063,10.010513679020665,0,4,5,0.614871135852303,C1CO[C@@H](CN1C(=O)C2=CC=C(C=C2)OCC3=CC=CC=C3C#N)C4=CC=C(C=C4)F,3.2585999999999986
5.269540000000005,525.6780000000002,69.64,22.793452808834648,14.04121242154155,0,7,5,0.33203591950296457,CC1CCN(CC1)C2=CC=C(C=C2)N3C(=O)C(=C(C3=O)SC4=NC(=CC(=N4)C)C)N5CCC6=CC=CC=C65,2.8835666666666673
2.0107,293.548,44.120000000000005,10.291905866204697,5.868708475666531,0,4,1,0.7440901045968151,C1CC(COC1)N2C=NC(=C(C2=O)Br)Cl,2.180828571428573
-0.6654999999999993,225.29199999999994,61.440000000000005,9.497914695109692,6.049715663418929,2,3,2,0.6130085678754231,C1CNC(=O)C(=O)N(C1)CC2CCNCC2,0.5105999999999996
3.534600000000002,399.4680000000001,77.77,16.45370257798026,9.929593330962236,1,5,8,0.6269381332587273,COC1=CC=C(C=C1)CNC(=O)C2=CC=C(O2)C[S@](=O)C3=CC=C(C=C3)OC,2.406020000000001
2.738640000000001,352.4560000000001,75.71000000000001,15.417835803869364,8.93337915740841,1,5,4,0.8455821396598913,CC1CCN(CC1)C(=O)COC(=O)C2=C(SC(=C2C)C)NC(=O)C,2.3941666666666657
3.8960000000000026,553.5410000000005,108.64,21.408747635081987,13.155711010210593,1,7,5,0.4777540106581842,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC(=C3)C4CCN(CC4)CC5=NOC(=N5)C6=CC=C(C=C6)C(F)(F)F,2.4578500000000014
